RECIPE_ID,TITLE,AGGREGATE_LIKES,SOURCE_URL,READY_IN_MINUTES,SERVINGS,IMAGE_TYPE,IMAGE,SOURCE_NAME,VERY_POPULAR
551968,Grilled Peach and Chipotle Salsa,419,http://www.aspicyperspective.com/2011/07/grilled-peach-and-chipotle-salsa.html,23,4,jpg,https://spoonacular.com/recipeImages/Grilled-Peach-and-Chipotle-Salsa-551968.jpg,A Spicy Perspective,TRUE
521948,Chocolate Peanut Butter Snack Bars {gluten-free},215,http://boulderlocavore.com/2014/01/chocolate-peanut-butter-snack-bars-gluten-free.html,149,24,jpg,https://spoonacular.com/recipeImages/Chocolate-Peanut-Butter-Snack-Bars-{gluten-free}-521948.jpg,Boulder Locavore,FALSE
696565,Braised Lamb Shanks & Eggplant,236,http://www.eatingwell.com/recipes/lamb_shanks_eggplant.html,150,4,jpg,https://spoonacular.com/recipeImages/braised-lamb-shanks-eggplant-696565.jpg,Eating Well,FALSE
574232,30 Minute Spicy Sausage Pasta,146,http://www.101cookingfortwo.com/spicy-sausage-pasta/,30,4,jpg,https://spoonacular.com/recipeImages/30-Minute-Spicy-Sausage-Pasta-574232.jpg,101 Cooking for Two,FALSE
26286,Roasted Tomatillo Salsa,12,http://picturesandpancakes.blogspot.com/2011/10/green-sauce.html,20,2,jpg,https://spoonacular.com/recipeImages/roasted_tomatillo_salsa-26286.jpg,,FALSE
580188,Reese’s Pieces Chocolate Cookies,18,http://www.yummyhealthyeasy.com/2013/10/reeses-pieces-chocolate-cookies.html,32,24,jpg,https://spoonacular.com/recipeImages/Reeses-Pieces-Chocolate-Cookies-580188.jpg,Yummy Healthy Easy,FALSE
489444,No Bake Cookies,146,http://dinnersdishesanddesserts.com/no-bake-cookies/,15,2,jpg,https://spoonacular.com/recipeImages/No-Bake-Cookies-489444.jpg,Dinners Dishes and Desserts,FALSE
615692,Apple Cider Cinnamon Rolls,756,http://www.crazyforcrust.com/2014/10/apple-cider-cinnamon-rolls/,210,8,jpg,https://spoonacular.com/recipeImages/Apple-Cider-Cinnamon-Rolls-615692.jpg,Crazy for Crust,TRUE
222046,Quick mushroom & spinach lasagne,90,http://www.bbcgoodfood.com/recipes/1570636/quick-mushroom-and-spinach-lasagne,45,4,jpg,https://spoonacular.com/recipeImages/Quick-mushroom---spinach-lasagne-222046.jpg,BBC Good Food,FALSE
272544,Ultimate Crispy Grilled Cheese Sandwiches,11,http://www.kraftrecipes.com/recipes/ultimate-crispy-grilled-cheese-sandwiches-114687.aspx,25,4,jpg,https://spoonacular.com/recipeImages/Ultimate-Crispy-Grilled-Cheese-Sandwiches-272544.jpg,Kraft Recipes,FALSE
616127,Beer Can Chicken,12,http://insimoneskitchen.com/dude-food-tuesday-chicken-beercan/,80,4,jpg,https://spoonacular.com/recipeImages/Beer-Can-Chicken-616127.jpg,In Simones Kitchen,FALSE
645265,Great Greek Salad,13,http://www.foodista.com/recipe/GPCD3SV6/great-greek-salad,15,4,jpg,https://spoonacular.com/recipeImages/Great-Greek-Salad-645265.jpg,Foodista,FALSE
549759,Thai Peanut Chicken and Ramen Noodle Soup,7741,http://www.halfbakedharvest.com/thai-peanut-chicken-ramen-noodle-soup/,30,4,jpg,https://spoonacular.com/recipeImages/thai-peanut-chicken-and-ramen-noodle-soup-549759.jpg,Half Baked Harvest,TRUE
428966,German Potato Dumplings,106,http://www.tasteofhome.com/recipes/german-potato-dumplings,50,7,jpg,https://spoonacular.com/recipeImages/German-Potato-Dumplings-428966.jpg,Taste of Home,FALSE
763910,Deep Dish Paleo Salted Chocolate Chip Cookie,132,http://www.theroastedroot.net/deep-dish-paleo-chocolate-chip-cookie/,45,10,jpg,https://spoonacular.com/recipeImages/deep-dish-paleo-salted-chocolate-chip-cookie-763910.jpg,The Roasted Root,FALSE
35587,Sugar Dusted French Toast Donuts With Peanut Butter Maple Syrup,26,http://picky-palate.com/2009/01/25/sugar-dusted-french-toast-donuts-with/,45,2,jpg,https://spoonacular.com/recipeImages/sugar_dusted_french_toast_donuts_with_peanut_butter_maple_syrup-35587.jpg,Picky Palate,FALSE
554594,Chocolate Peanut Butter Cup Ice Cream Rice Crispy Treats #SundaySupper,836,http://www.chocolatemoosey.com/2012/05/27/chocolate-peanut-butter-cup-ice-cream-rice-crispy-treats-for-sundaysupper-memorialday/,45,12,jpg,https://spoonacular.com/recipeImages/Chocolate-Peanut-Butter-Cup-Ice-Cream-Rice-Crispy-Treats--SundaySupper-554594.jpg,Chocolate Moosey,TRUE
551619,Holiday Waldorf Salad,590,http://www.aspicyperspective.com/2012/12/waldorf-salad-healthy-salad-recipe.html,15,6,jpg,https://spoonacular.com/recipeImages/Holiday-Waldorf-Salad-551619.jpg,A Spicy Perspective,TRUE
606358,Cinnamon Vanilla Crepes,64,http://www.theleangreenbean.com/cinnamon-vanilla-crepes/,12,8,jpg,https://spoonacular.com/recipeImages/Cinnamon-Vanilla-Crepes-606358.jpg,The Lean Green Bean,FALSE
138108,Spaghetti and Meatballs,25,http://www.marthastewart.com/339330/spaghetti-and-meatballs,40,4,png,https://spoonacular.com/recipeImages/spaghetti-and-meatballs-2-138108.png,Martha Stewart,FALSE
532651,Crab and Avocado Grilled Cheese,8507,http://www.foodiecrush.com/2014/04/crab-and-avocado-grilled-cheese/,45,2,jpg,https://spoonacular.com/recipeImages/Crab-and-Avocado-Grilled-Cheese-532651.jpg,Foodie Crush,TRUE
478496,Connor's Ultimate BLT,12057,http://www.bloggingoverthyme.com/2014/03/28/connors-ultimate-blt/,15,1,jpg,https://spoonacular.com/recipeImages/Connors-Ultimate-BLT-478496.jpg,Blogging Over Thyme,TRUE
51120,Blood Orange Crème Brûlée,15,http://www.finecooking.com/recipes/blood-orange-creme-brulee.aspx,45,8,jpg,https://spoonacular.com/recipeImages/blood_orange_crme_brle-51120.jpg,,FALSE
39955,Roasted Sweet Potatoes And Onions With Rosemary And Parmesan,72,http://www.epicurious.com/recipes/food/views/Roasted-Sweet-Potatoes-and-Onions-with-Rosemary-and-Parmesan-107314,321,6,jpg,https://spoonacular.com/recipeImages/roasted-sweet-potatoes-and-onions-with-rosemary-and-parmesan-2-39955.jpg,Epicurious,FALSE
631596,Slow Cooker Honey BBQ Drumsticks,999,http://www.chef-in-training.com/2013/03/slow-cooker-honey-bbq-drumsticks/,45,8,jpg,https://spoonacular.com/recipeImages/Slow-Cooker-Honey-BBQ-Drumsticks-631596.jpg,,TRUE
752451,"Pioneer Woman"" Chocolate Candy Cane Cookies",118,http://www.foodnetwork.com/recipes/pioneer-woman-chocolate-candy-cane-cookies.html,184,6,jpeg,https://spoonacular.com/recipeImages/pioneer-woman-chocolate-candy-cane-cookies-752451.jpeg,Foodnetwork,FALSE
600664,Lauki kofta,375,http://www.spiceupthecurry.com/lauki-kofta-recipe-lauki-kofta-curry/,60,3,jpg,https://spoonacular.com/recipeImages/lauki-kofta-600664.jpg,Spice Up the Curry,FALSE
593821,Chocolate Zucchini Brownies,5467,http://www.dinner-mom.com/zucchini-brownies/,45,16,jpg,https://spoonacular.com/recipeImages/Chocolate-Zucchini-Brownies-593821.jpg,Dinner Mom,TRUE
64796,Hot Pink Raspberry Cake,42,http://www.thekitchn.com/recipe-hot-pink-raspberry-cake-83107,2,9,jpg,https://spoonacular.com/recipeImages/hot_pink_raspberry_cake-64796.jpg,The Kitchn,FALSE
588012,Creamy Beef Taquitos,288,http://comfyinthekitchen.com/2012/03/creamy-beef-taquitos/,25,4,jpg,https://spoonacular.com/recipeImages/Creamy-Beef-Taquitos-588012.jpg,Comfy in the Kitchen,FALSE
517449,Chopped Vegetable Salad w/ Feta & Olives,359,http://www.recipegirl.com/2007/03/02/chopped-vegetable-salad-with-feta-and-olives/,20,4,jpg,https://spoonacular.com/recipeImages/Chopped-Vegetable-Salad-w--Feta---Olives-517449.jpg,Recipe Girl,FALSE
563001,Green Tea Financiers,554,http://joanne-eatswellwithothers.com/2014/02/green-tea-financiers.html,45,24,jpg,https://spoonacular.com/recipeImages/Green-Tea-Financiers-563001.jpg,Joanne Eats Well with Others,TRUE
578263,Boursin stuffed mushrooms in chilli garlic butter,656,http://www.amuse-your-bouche.com/boursin-stuffed-mushrooms-chilli-garlic-butter/,30,2,jpg,https://spoonacular.com/recipeImages/Boursin-stuffed-mushrooms-in-chilli-garlic-butter-578263.jpg,Amuse Your Bouche,TRUE
200023,Late Spring Dark and Stormy,56,http://www.seriouseats.com/recipes/2011/05/late-spring-dark-and-stormy-rhubarb-cocktail-recipe.html,15,1,jpg,https://spoonacular.com/recipeImages/Late-Spring-Dark-and-Stormy-200023.jpg,Serious Eats,FALSE
697393,Sweet-&-Sour Turkey Meatballs,26,http://www.eatingwell.com/recipes/sweet_sour_turkey_meatballs.html,120,8,jpg,https://spoonacular.com/recipeImages/sweet-sour-turkey-meatballs-697393.jpg,Eating Well,FALSE
213280,Leek  cheddar & bacon loaf sandwich,72,http://www.bbcgoodfood.com/recipes/2540640/leek-cheddar-and-bacon-loaf-sandwich,85,10,jpg,https://spoonacular.com/recipeImages/Leek--cheddar---bacon-loaf-sandwich-213280.jpg,BBC Good Food,FALSE
51426,Blueberry Black and White Cookies,75,http://www.joythebaker.com/blog/2010/07/blueberry-black-and-white-cookies/,45,10,jpg,https://spoonacular.com/recipeImages/blueberry-black-and-white-cookies-51426.jpg,Joy the Baker,FALSE
29814,Rosemary-sage Pork Tenderloin With Pancetta And Fried Capers,12,http://www.williams-sonoma.com/recipe/rosemary-sage-pork-tenderloin-with-pancetta-and-fried-capers.html,1572,8,jpg,https://spoonacular.com/recipeImages/rosemary-sage-pork-tenderloin-with-pancetta-and-fried-capers-2-29814.jpg,Williams Sonoma,FALSE
800971,BLT Cobb Salad,11,http://lifemadesimplebakes.com/2016/09/blt-cobb-salad/,10,4,jpg,https://spoonacular.com/recipeImages/blt-cobb-salad-800971.jpg,Life Made Simple,FALSE
131256,Cookies N Cream Cheesecake Cupcakes,31,http://www.food.com/recipe/cookies-n-cream-cheesecake-cupcakes-430308,52,30,jpg,https://spoonacular.com/recipeImages/cookies-n-cream-cheesecake-cupcakes-2-131256.jpg,Food.com,FALSE
519528,Individual Peanut Butter Cheesecakes,3105,http://www.alaskafromscratch.com/2012/05/05/individual-peanut-butter-cheesecakes/,45,12,jpg,https://spoonacular.com/recipeImages/Individual-Peanut-Butter-Cheesecakes-519528.jpg,Alaska from Scratch,TRUE
509864,Corned Beef,47,http://www.beantownbaker.com/2013/03/corned-beef.html,45,6,jpg,https://spoonacular.com/recipeImages/Corned-Beef-509864.jpg,Beantown Baker,FALSE
580259,Peppermint Ice Cream Cookie Bars,41,http://www.yummyhealthyeasy.com/2013/11/peppermint-ice-cream-cookie-bars.html,45,12,jpg,https://spoonacular.com/recipeImages/Peppermint-Ice-Cream-Cookie-Bars-580259.jpg,Yummy Healthy Easy,FALSE
495983,Breakfast N’ Things,37,http://mangiablog.com/2013/03/25/breakfast-n-things/,11,12,jpg,https://spoonacular.com/recipeImages/Breakfast-N-Things-495983.jpg,Mangia Blog,FALSE
623903,Gingerbread Cheesecake,282,http://www.chocolatemoosey.com/2014/12/18/gingerbread-cheesecake/,70,12,jpg,https://spoonacular.com/recipeImages/Gingerbread-Cheesecake-623903.jpg,Chocolate Moosey,FALSE
249180,Apple French Onion Soup,2490,http://www.closetcooking.com/2011/12/apple-french-onion-soup.html,180,4,jpg,https://spoonacular.com/recipeImages/Apple-French-Onion-Soup-249180.jpg,Closet Cooking,TRUE
605516,Mango coconut popsicles,48,http://www.eatgood4life.com/mango-coconut-popsicles/,5,10,jpg,https://spoonacular.com/recipeImages/Mango-coconut-popsicles-605516.jpg,Eat Good 4 Life,FALSE
622012,Baking You Happy Review,11,http://www.cookiemadness.net/2014/12/baking-happy-review/,23,17,jpg,https://spoonacular.com/recipeImages/Baking-You-Happy-Review-622012.jpg,Cookie Madness,FALSE
616331,Potato Soufflé,21,http://www.homecookingadventure.com/recipes/potato-souffle,32,1,jpg,https://spoonacular.com/recipeImages/Potato-Souffl-616331.jpg,Home Cooking Adventure,FALSE
591695,Peanut Butter Swirl Brownies,1231,http://www.completelydelicious.com/2013/06/peanut-butter-swirl-brownies.html,45,9,jpg,https://spoonacular.com/recipeImages/Peanut-Butter-Swirl-Brownies-591695.jpg,Completely Delicious,TRUE
590092,Pink Champagne Cupcakes,1260,http://www.thecomfortofcooking.com/2014/01/pink-champagne-cupcakes.html,45,24,jpg,https://spoonacular.com/recipeImages/Pink-Champagne-Cupcakes-590092.jpg,The Comfort of Cooking,TRUE
474303,Pasta with Sausage  Artichokes and Sun-Dried Tomatoes,62,http://www.tasteandtellblog.com/pasta-with-sausage-artichokes-and-sun-dried-tomatoes/,30,4,jpg,https://spoonacular.com/recipeImages/Pasta-with-Sausage--Artichokes-and-Sun-Dried-Tomatoes-474303.jpg,Taste and Tell Blog,FALSE
728963,Perfect Banana Cake with Cream Cheese Frosting,191,http://www.ohsweetbasil.com/perfect-banana-cake-with-cream-cheese-frosting-recipe.html,45,12,jpg,https://spoonacular.com/recipeImages/perfect-banana-cake-with-cream-cheese-frosting-728963.jpg,Oh Sweet Basil,FALSE
56129,Mincemeat,25,http://www.davidlebovitz.com/2008/12/the-mince-that-made-my-butcher-wince/,45,6,jpg,https://spoonacular.com/recipeImages/mincemeat-56129.jpg,David Lebovitz,FALSE
447104,Slow Cooker Tzimmes,32,http://www.tasteofhome.com/recipes/slow-cooker-tzimmes,320,12,jpg,https://spoonacular.com/recipeImages/Slow-Cooker-Tzimmes-447104.jpg,Taste of Home,FALSE
619499,BBQ baked beans,765,http://www.jamieoliver.com/recipes/vegetables-recipes/bbq-baked-beans/,45,6,jpg,https://spoonacular.com/recipeImages/BBQ-baked-beans-619499.jpg,Jamie Oliver,TRUE
563451,Dark Chocolate  Chocolate Chip Oatmeal Cookies with Browned Butter,236,http://asouthernfairytale.com/2013/05/08/dark-chocolate-oatmeal-cookies/,30,36,jpg,https://spoonacular.com/recipeImages/Dark-Chocolate--Chocolate-Chip-Oatmeal-Cookies-with-Browned-Butter-563451.jpg,A Southern Fairy Tale,FALSE
541648,Chewy Caramel-Coconut Brownies,110,http://www.bakersroyale.com/brownies/chewy-coconut-caramel-brownie/,45,48,jpg,https://spoonacular.com/recipeImages/Chewy-Caramel-Coconut-Brownies-541648.jpg,Bakers Royale,FALSE
69562,Apple Croustades With Brown Sugar-bourbon Ice Cream,253,http://www.bonappetit.com/recipes/2012/10/apple-croustades-with-brown-sugar-bourbon-ice-cream,45,1,jpg,https://spoonacular.com/recipeImages/apple_croustades_with_brown_sugar-bourbon_ice_cream-69562.jpg,Bon Appetit,FALSE
196643,Stuffed Roasted Poblano Peppers with Cashew-Chipotle Sauce,395,http://www.seriouseats.com/recipes/2013/04/stuffed-poblano-pepper-cashew-chipotle-sauce-recipe.html,120,4,jpg,https://spoonacular.com/recipeImages/Stuffed-Roasted-Poblano-Peppers-with-Cashew-Chipotle-Sauce-196643.jpg,Serious Eats,TRUE
471053,Tortellini Primavera,6775,http://thepioneerwoman.com/cooking/2014/03/tortellini-primavera/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+pwcooks+%28The+Pioneer+Woman+Cooks%21%29,25,6,jpg,https://spoonacular.com/recipeImages/Tortellini-Primavera-471053.jpg,The Pioneer Woman,TRUE
770752,Sin City Cookies,1965,http://www.foodnetwork.com/recipes/giada-de-laurentiis/sin-city-cookies.html,100,8,jpeg,https://spoonacular.com/recipeImages/sin-city-cookies-770752.jpeg,Foodnetwork,TRUE
494138,[] Nacho Pizza,591,http://www.fussfreecooking.com/recipe-categories/meatless-recipes/recipe-nacho-pizza/,45,3,jpg,https://spoonacular.com/recipeImages/[]-Nacho-Pizza-494138.jpg,Fuss Free Cooking,TRUE
677035,Cuban Style Halibut,82,http://magnoliadays.com/2015/cuban-style-halibut/,65,4,jpg,https://spoonacular.com/recipeImages/Cuban-Style-Halibut-677035.jpg,Magnolia Days,FALSE
626188,Crock Pot Peanut Butter Banana Oatmeal,28,http://www.julieseatsandtreats.com/2015/01/crock-pot-peanut-butter-banana-oatmeal/,435,6,jpg,https://spoonacular.com/recipeImages/Crock-Pot-Peanut-Butter-Banana-Oatmeal-626188.jpg,Julies Eats and Treats,FALSE
497216,Baked Donuts with Maple Frosting and Bacon Crumbles,601,http://www.fortheloveofcooking.net/2012/08/baked-donuts-with-maple-frosting-and-bacon-crumbles.html,20,6,jpg,https://spoonacular.com/recipeImages/Baked-Donuts-with-Maple-Frosting-and-Bacon-Crumbles-497216.jpg,For the Love of Cooking,TRUE
797597,Slow Cooker Summer Beef Stew,85,http://www.runningtothekitchen.com/slow-cooker-summer-beef-stew/,375,4,jpg,https://spoonacular.com/recipeImages/slow-cooker-summer-beef-stew-797597.jpg,Running to the Kitchen,FALSE
15057,Garlicky Greens Recipe,255,http://www.101cookbooks.com/archives/garlicky-greens-recipe.html,45,2,jpg,https://spoonacular.com/recipeImages/garlicky-greens-recipe-2-15057.jpg,101 Cookbooks,FALSE
519959,Slice-and-Bake Oatmeal Raisin Chocolate Chip Cookies,6337,http://www.averiecooks.com/2013/04/slice-and-bake-oatmeal-raisin-chocolate-chip-cookies.html,25,14,jpg,https://spoonacular.com/recipeImages/Slice-and-Bake-Oatmeal-Raisin-Chocolate-Chip-Cookies-519959.jpg,Averie Cooks,TRUE
204074,Pork Chops With Potatoes and Vinegar Peppers,25,http://www.seriouseats.com/recipes/2012/12/pork-chops-with-vesuvio-potatoes-vinegar-peppers.html,60,4,jpg,https://spoonacular.com/recipeImages/Pork-Chops-With-Potatoes-and-Vinegar-Peppers-204074.jpg,Serious Eats,FALSE
749105,Oven-Fried Chicken-on-a-Stick with Vidalia-Honey Mustard Dipping Sauce,34,http://www.foodnetwork.com/recipes/oven-fried-chicken-on-a-stick-with-vidalia-honey-mustard-dipping-sauce.html,70,8,jpeg,https://spoonacular.com/recipeImages/oven-fried-chicken-on-a-stick-with-vidalia-honey-mustard-dipping-sauce-749105.jpeg,Foodnetwork,FALSE
443683,Baked Custard,321,http://www.tasteofhome.com/recipes/baked-custard-2,60,4,jpg,https://spoonacular.com/recipeImages/Baked-Custard-443683.jpg,Taste of Home,FALSE
493623,Buffalo Chicken Dip,54,http://www.foodrepublic.com/2014/01/31/buffalo-chicken-dip-recipe,45,8,jpg,https://spoonacular.com/recipeImages/Buffalo-Chicken-Dip-493623.jpg,Food Republic,FALSE
449847,Deluxe Ham Balls,86,http://www.tasteofhome.com/recipes/deluxe-ham-balls,60,6,jpg,https://spoonacular.com/recipeImages/Deluxe-Ham-Balls-449847.jpg,Taste of Home,FALSE
519893,Smoked Sausage Soup,66,http://goodenessgracious.com/2012/10/smoked-sausage-soup.html,50,15,jpg,https://spoonacular.com/recipeImages/Smoked-Sausage-Soup-519893.jpg,Goodeness Gracious ,FALSE
698856,Remoulade Sauce,52,http://www.eatingwell.com/recipes/remoulade_sauce.html,10,3,jpg,https://spoonacular.com/recipeImages/remoulade-sauce-698856.jpg,Eating Well,FALSE
596000,S’mores Rice Krispies Treats,197,http://www.cooklikeachampionblog.com/2012/08/smores-rice-krispies-treats/,12,24,jpg,https://spoonacular.com/recipeImages/Smores-Rice-Krispies-Treats-596000.jpg,Cook Like a Champion Blog,FALSE
734501,Baked Stuffed Lobster,438,http://www.foodnetwork.com/recipes/baked-stuffed-lobster-recipe1.html,70,1,jpeg,https://spoonacular.com/recipeImages/baked-stuffed-lobster-734501.jpeg,Foodnetwork,TRUE
543256,Carrot Cake Cheesecake,849,http://www.cookingclassy.com/2014/03/carrot-cake-cheesecake/,515,10,jpg,https://spoonacular.com/recipeImages/carrot-cake-cheesecake-543256.jpg,Cooking Classy,TRUE
517160,Cappuccino Brownies,2947,http://www.recipegirl.com/2008/07/29/cappuccino-brownies/,60,24,jpg,https://spoonacular.com/recipeImages/Cappuccino-Brownies-517160.jpg,Recipe Girl,TRUE
584792,Strawberry & Kale Salad with Feta Cheese,751,http://www.cookincanuck.com/2014/04/strawberry-kale-salad-recipe-with-feta-cheese/,15,4,jpg,https://spoonacular.com/recipeImages/Strawberry---Kale-Salad-with-Feta-Cheese-584792.jpg,Cookin Canuck,TRUE
519954,Chewy Chocolate Peanut Butter Butterfinger Bars (gluten-free),258,http://www.averiecooks.com/2013/10/chewy-chocolate-peanut-butter-butterfinger-bars.html,25,6,jpg,https://spoonacular.com/recipeImages/Chewy-Chocolate-Peanut-Butter-Butterfinger-Bars-(gluten-free)-519954.jpg,Averie Cooks,FALSE
550023,Quinoa Crusted Chicken Strips with BBQ Honey Mustard,6165,http://www.halfbakedharvest.com/quinoa-crusted-chicken-strips-bbq-honey-mustard/,70,4,jpg,https://spoonacular.com/recipeImages/Quinoa-Crusted-Chicken-Strips-with-BBQ-Honey-Mustard-550023.jpg,Half Baked Harvest,TRUE
508142,Lumberjack Mushroom Penne,1019,http://fakeginger.com/2012/10/31/lumberjack-mushroom-penne-a-cookbook-review/,45,8,jpg,https://spoonacular.com/recipeImages/Lumberjack-Mushroom-Penne-508142.jpg,Fake Ginger,TRUE
249454,Oatmeal White Chocolate Cookie Dough Bars,1687,http://picky-palate.com/2012/09/17/oatmeal-white-chocolate-cookie-dough-bars/,45,12,jpg,https://spoonacular.com/recipeImages/Oatmeal-White-Chocolate-Cookie-Dough-Bars-249454.jpg,Picky Palate,TRUE
505362,Spicy Chocolate Popcorn with Quinoa,359,http://www.queenofquinoa.me/2013/04/spicy-chocolate-popcorn-quinoa-clusters/,45,6,jpg,https://spoonacular.com/recipeImages/Spicy-Chocolate-Popcorn-with-Quinoa-505362.jpg,Queen of Quinoa,FALSE
510186,Pumpkin Cinnamon Swirl Bread,13,http://www.beantownbaker.com/2012/04/pumpkin-cinnamon-swirl-bread.html,45,8,jpg,https://spoonacular.com/recipeImages/Pumpkin-Cinnamon-Swirl-Bread-510186.jpg,Beantown Baker,FALSE
612220,Buttery Pecan Pumpkin Spice Cookies,13990,http://www.averiecooks.com/2014/09/buttery-pecan-pumpkin-spice-cookies.html,20,14,jpg,https://spoonacular.com/recipeImages/Buttery-Pecan-Pumpkin-Spice-Cookies-612220.jpg,Averie Cooks,TRUE
450647,English Caraway Cake,44,http://allrecipes.com/Recipe/English-Caraway-Cake/,45,6,jpg,https://spoonacular.com/recipeImages/English-Caraway-Cake-450647.jpg,Allrecipes,FALSE
620089,Cranberry Orange Bread with a Light Orange Glaze,21,http://www.fortheloveofcooking.net/2014/11/cranberry-orange-bread-with-a-light-orange-glaze.html,70,8,jpg,https://spoonacular.com/recipeImages/Cranberry-Orange-Bread-with-a-Light-Orange-Glaze-620089.jpg,For the Love of Cooking,FALSE
716517,Tofu Yum-Yum Rice Bowl,6549,http://www.bonappetit.com/recipe/tofu-yum-yum-rice-bowl,45,4,jpg,https://spoonacular.com/recipeImages/tofu-yum-yum-rice-bowl-716517.jpg,Bon Appetit,TRUE
584687,Healthy Potato-Crusted Vegetarian Quiche with Zucchini  Tomatoes & Feta,4447,http://www.cookincanuck.com/2013/08/potato-crusted-vegetarian-quiche-recipe-with-zucchini-tomatoes-feta/,65,8,jpg,https://spoonacular.com/recipeImages/Healthy-Potato-Crusted-Vegetarian-Quiche-with-Zucchini--Tomatoes---Feta-584687.jpg,Cookin Canuck,TRUE
221712,Stem ginger & treacle tart,40,http://www.bbcgoodfood.com/recipes/896665/stem-ginger-and-treacle-tart,165,8,jpg,https://spoonacular.com/recipeImages/Stem-ginger---treacle-tart-221712.jpg,BBC Good Food,FALSE
598698,Sweet Ricotta Tart,12,http://leitesculinaria.com/4277/recipes-sweet-ricotta-tart.html,45,10,jpg,https://spoonacular.com/recipeImages/Sweet-Ricotta-Tart-598698.jpg,Leites Culinaria,FALSE
629200,Rosemary Lemon Garlic Chickpea Salad,93,http://www.runningonrealfood.com/rosemary-lemon-garlic-chickpea-salad/,10,4,jpg,https://spoonacular.com/recipeImages/Rosemary-Lemon-Garlic-Chickpea-Salad-629200.jpg,Running on Real Food,FALSE
612141,Party Food: Pecan Pie Brie Bites,306,http://pizzazzerie.com/recipes/pecan-pie-brie-bites/,20,15,png,https://spoonacular.com/recipeImages/Party-Food--Pecan-Pie-Brie-Bites-612141.png,Pizzazzerie,FALSE
669040,Vietnamese Iced Coffee Ice Cream,588,http://www.howsweeteats.com/2015/08/vietnamese-iced-coffee-ice-cream/,720,2,jpg,https://spoonacular.com/recipeImages/vietnamese-iced-coffee-ice-cream-669040.jpg,How Sweet Eats,TRUE
245398,Pavlova,1492,http://www.simplyrecipes.com/recipes/pavlova/,45,8,jpg,https://spoonacular.com/recipeImages/Pavlova-245398.jpg,Simply Recipes,TRUE
225707,Rhubarb & custard cocktail,179,http://www.bbcgoodfood.com/recipes/2955684/rhubarb-and-custard-cocktail,15,4,jpg,https://spoonacular.com/recipeImages/Rhubarb---custard-cocktail-225707.jpg,BBC Good Food,FALSE
435383,Winter Squash Bread,66,http://www.tasteofhome.com/recipes/winter-squash-bread-2,70,32,jpg,https://spoonacular.com/recipeImages/Winter-Squash-Bread-435383.jpg,Taste of Home,FALSE
472428,Juicy Lucy Burgers,324,http://allrecipes.com/Recipe/Juicy-Lucy-Burgers/Detail.aspx?src=rss,25,4,jpg,https://spoonacular.com/recipeImages/Juicy-Lucy-Burgers-472428.jpg,Allrecipes,FALSE
497563,"Baked"" Beans",146,http://www.fortheloveofcooking.net/2012/10/baked-beans.html,130,6,jpg,https://spoonacular.com/recipeImages/Baked-Beans-497563.jpg,For the Love of Cooking,FALSE
519613,Cheesy Sausage Spinach Dip,260,http://goodenessgracious.com/2013/01/cheesy-sausage-spinach-dip.html,130,15,jpg,https://spoonacular.com/recipeImages/Cheesy-Sausage-Spinach-Dip-519613.jpg,Goodeness Gracious ,FALSE
796039,Thai Peanut Sauce Noodles,21,http://thelemonbowl.com/2016/08/thai-peanut-sauce-noodles.html,20,4,jpg,https://spoonacular.com/recipeImages/thai-peanut-sauce-noodles-796039.jpg,The Lemon Bowl,FALSE
595727,Double Chocolate Muffins with Peanut Butter Glaze,18,http://www.crunchycreamysweet.com/2014/05/14/double-chocolate-muffins-peanut-butter-glaze-recipe/,33,18,jpg,https://spoonacular.com/recipeImages/Double-Chocolate-Muffins-with-Peanut-Butter-Glaze-595727.jpg,Crunchy Creamy Sweet,FALSE
564456,Sausage  Onion  and Cheese Muffins for #TwelveLoaves,350,http://magnoliadays.com/2014/sausage-onion-cheese-muffins/,40,12,jpg,https://spoonacular.com/recipeImages/Sausage--Onion--and-Cheese-Muffins-for--TwelveLoaves-564456.jpg,Magnolia Days,FALSE
497371,Maple-Mustard Glazed Chicken,4088,http://www.fortheloveofcooking.net/2012/03/maple-mustard-glazed-chicken.html,25,2,jpg,https://spoonacular.com/recipeImages/Maple-Mustard-Glazed-Chicken-497371.jpg,For the Love of Cooking,TRUE
492964,"Beef Tenderloin ""Rosa Di Parma",657,http://www.foodrepublic.com/2012/12/18/beef-tenderloin-rosa-di-parma-recipe,70,12,jpg,https://spoonacular.com/recipeImages/Beef-Tenderloin-Rosa-Di-Parma-492964.jpg,Food Republic,TRUE
573944,Peach Melba Ice Cream,123,http://themessybaker.com/2013/09/05/peach-melba-ice-cream/,55,2,jpg,https://spoonacular.com/recipeImages/Peach-Melba-Ice-Cream-573944.jpg,The Messy Baker,FALSE
495670,Roasted Tomato Corn Chowder with Cilantro Pesto,82,http://www.sohowsittaste.com/2014/03/roasted-tomato-corn-chowder-with-cilantro-pesto.html,30,4,jpg,https://spoonacular.com/recipeImages/Roasted-Tomato-Corn-Chowder-with-Cilantro-Pesto-495670.jpg,So How's it Taste,FALSE
609401,Vanilla Pudding,67,http://www.bakeorbreak.com/2014/08/vanilla-pudding/,15,4,jpg,https://spoonacular.com/recipeImages/Vanilla-Pudding-609401.jpg,Bake or Break,FALSE
